name,implementation,time
nussinov,baseline,0.057839
bicg,noarr,0.000507
bicg,baseline,0.000510
bicg,noarr,0.000507
bicg,baseline,0.000511
bicg,noarr,0.000507
bicg,baseline,0.000510
bicg,noarr,0.000507
bicg,baseline,0.000512
bicg,noarr,0.000507
bicg,baseline,0.000510
bicg,noarr,0.000507
bicg,baseline,0.000517
bicg,noarr,0.000509
bicg,baseline,0.000516
bicg,noarr,0.000507
bicg,baseline,0.000511
bicg,noarr,0.000507
bicg,baseline,0.000512
bicg,noarr,0.000507
bicg,baseline,0.000510
heat-3d,noarr,0.012471
heat-3d,baseline,0.009965
heat-3d,noarr,0.012706
heat-3d,baseline,0.009959
heat-3d,noarr,0.012430
heat-3d,baseline,0.009948
heat-3d,noarr,0.012857
heat-3d,baseline,0.009964
heat-3d,noarr,0.012595
heat-3d,baseline,0.009961
heat-3d,noarr,0.012869
heat-3d,baseline,0.009955
heat-3d,noarr,0.012876
heat-3d,baseline,0.009950
heat-3d,noarr,0.012826
heat-3d,baseline,0.009951
heat-3d,noarr,0.013276
heat-3d,baseline,0.009947
heat-3d,noarr,0.012836
heat-3d,baseline,0.009956
lu,noarr,0.028552
lu,baseline,0.028248
lu,noarr,0.028552
lu,baseline,0.028438
lu,noarr,0.028573
lu,baseline,0.028448
lu,noarr,0.028562
lu,baseline,0.028434
lu,noarr,0.028557
lu,baseline,0.028411
lu,noarr,0.028558
lu,baseline,0.028428
lu,noarr,0.028569
lu,baseline,0.028427
lu,noarr,0.028563
lu,baseline,0.028422
lu,noarr,0.028580
lu,baseline,0.028430
lu,noarr,0.028561
lu,baseline,0.028424
jacobi-2d,noarr,0.006140
jacobi-2d,baseline,0.006520
jacobi-2d,noarr,0.006136
jacobi-2d,baseline,0.005987
jacobi-2d,noarr,0.006139
jacobi-2d,baseline,0.005985
jacobi-2d,noarr,0.006269
jacobi-2d,baseline,0.006516
jacobi-2d,noarr,0.006138
jacobi-2d,baseline,0.006041
jacobi-2d,noarr,0.006135
jacobi-2d,baseline,0.005990
jacobi-2d,noarr,0.006145
jacobi-2d,baseline,0.006052
jacobi-2d,noarr,0.006139
jacobi-2d,baseline,0.005986
jacobi-2d,noarr,0.006677
jacobi-2d,baseline,0.006041
jacobi-2d,noarr,0.006136
jacobi-2d,baseline,0.005977
gemm,noarr,0.002038
gemm,baseline,0.002071
gemm,noarr,0.002025
gemm,baseline,0.002071
gemm,noarr,0.002024
gemm,baseline,0.002069
gemm,noarr,0.002025
gemm,baseline,0.002068
gemm,noarr,0.002024
gemm,baseline,0.002067
gemm,noarr,0.002025
gemm,baseline,0.002069
gemm,noarr,0.002024
gemm,baseline,0.002069
gemm,noarr,0.002039
gemm,baseline,0.002071
gemm,noarr,0.002026
gemm,baseline,0.002069
gemm,noarr,0.002025
gemm,baseline,0.002068
gramschmidt,noarr,0.013598
gramschmidt,baseline,0.013445
gramschmidt,noarr,0.013739
gramschmidt,baseline,0.013450
gramschmidt,noarr,0.013682
gramschmidt,baseline,0.013435
gramschmidt,noarr,0.013736
gramschmidt,baseline,0.013436
gramschmidt,noarr,0.013684
gramschmidt,baseline,0.013429
gramschmidt,noarr,0.013724
gramschmidt,baseline,0.013461
gramschmidt,noarr,0.013696
gramschmidt,baseline,0.013416
gramschmidt,noarr,0.013725
gramschmidt,baseline,0.013441
gramschmidt,noarr,0.013678
gramschmidt,baseline,0.013424
gramschmidt,noarr,0.013747
gramschmidt,baseline,0.013425
2mm,noarr,0.019918
2mm,baseline,0.020068
2mm,noarr,0.019998
2mm,baseline,0.020052
2mm,noarr,0.020000
2mm,baseline,0.019953
2mm,noarr,0.019988
2mm,baseline,0.020060
2mm,noarr,0.019984
2mm,baseline,0.019949
2mm,noarr,0.019993
2mm,baseline,0.020032
2mm,noarr,0.019987
2mm,baseline,0.019942
2mm,noarr,0.019990
2mm,baseline,0.020036
2mm,noarr,0.020012
2mm,baseline,0.019946
2mm,noarr,0.019982
2mm,baseline,0.020034
deriche,noarr,0.006917
deriche,baseline,0.008816
deriche,noarr,0.006858
deriche,baseline,0.008635
deriche,noarr,0.006846
deriche,baseline,0.008595
deriche,noarr,0.006857
deriche,baseline,0.008773
deriche,noarr,0.006836
deriche,baseline,0.008620
deriche,noarr,0.006911
deriche,baseline,0.008615
deriche,noarr,0.006829
deriche,baseline,0.008606
deriche,noarr,0.006915
deriche,baseline,0.008676
deriche,noarr,0.006895
deriche,baseline,0.008630
deriche,noarr,0.006904
deriche,baseline,0.008665
trmm,noarr,0.005980
trmm,baseline,0.006116
trmm,noarr,0.006026
trmm,baseline,0.006114
trmm,noarr,0.006042
trmm,baseline,0.006105
trmm,noarr,0.006029
trmm,baseline,0.006053
trmm,noarr,0.006033
trmm,baseline,0.006111
trmm,noarr,0.006037
trmm,baseline,0.006052
trmm,noarr,0.006030
trmm,baseline,0.006104
trmm,noarr,0.006035
trmm,baseline,0.006124
trmm,noarr,0.006036
trmm,baseline,0.006108
trmm,noarr,0.006030
trmm,baseline,0.006109
seidel-2d,noarr,0.196215
seidel-2d,baseline,0.196120
seidel-2d,noarr,0.196017
seidel-2d,baseline,0.196077
seidel-2d,noarr,0.196040
seidel-2d,baseline,0.196078
seidel-2d,noarr,0.196223
seidel-2d,baseline,0.195924
seidel-2d,noarr,0.196026
seidel-2d,baseline,0.195953
seidel-2d,noarr,0.196027
seidel-2d,baseline,0.195919
seidel-2d,noarr,0.196238
seidel-2d,baseline,0.196052
seidel-2d,noarr,0.196025
seidel-2d,baseline,0.195922
seidel-2d,noarr,0.196265
seidel-2d,baseline,0.195930
seidel-2d,noarr,0.196021
seidel-2d,baseline,0.195979
durbin,noarr,0.000186
durbin,baseline,0.000190
durbin,noarr,0.000187
durbin,baseline,0.000182
durbin,noarr,0.000187
durbin,baseline,0.000183
durbin,noarr,0.000203
durbin,baseline,0.000181
durbin,noarr,0.000186
durbin,baseline,0.000182
durbin,noarr,0.000185
durbin,baseline,0.000180
durbin,noarr,0.000187
durbin,baseline,0.000191
durbin,noarr,0.000187
durbin,baseline,0.000182
durbin,noarr,0.000187
durbin,baseline,0.000182
durbin,noarr,0.000188
durbin,baseline,0.000182
covariance,noarr,0.010537
covariance,baseline,0.010732
covariance,noarr,0.010570
covariance,baseline,0.010714
covariance,noarr,0.010579
covariance,baseline,0.010731
covariance,noarr,0.010563
covariance,baseline,0.010721
covariance,noarr,0.010586
covariance,baseline,0.010708
covariance,noarr,0.010564
covariance,baseline,0.010704
covariance,noarr,0.010566
covariance,baseline,0.010702
covariance,noarr,0.010569
covariance,baseline,0.010712
covariance,noarr,0.010556
covariance,baseline,0.010711
covariance,noarr,0.010549
covariance,baseline,0.010701
gesummv,noarr,0.000202
gesummv,baseline,0.000199
gesummv,noarr,0.000197
gesummv,baseline,0.000205
gesummv,noarr,0.000197
gesummv,baseline,0.000199
gesummv,noarr,0.000197
gesummv,baseline,0.000205
gesummv,noarr,0.000197
gesummv,baseline,0.000198
gesummv,noarr,0.000197
gesummv,baseline,0.000199
gesummv,noarr,0.000196
gesummv,baseline,0.000199
gesummv,noarr,0.000197
gesummv,baseline,0.000199
gesummv,noarr,0.000197
gesummv,baseline,0.000199
gesummv,noarr,0.000197
gesummv,baseline,0.000199
correlation,noarr,0.010681
correlation,baseline,0.010719
correlation,noarr,0.010656
correlation,baseline,0.010728
correlation,noarr,0.010662
correlation,baseline,0.010701
correlation,noarr,0.010657
correlation,baseline,0.010696
correlation,noarr,0.010661
correlation,baseline,0.010695
correlation,noarr,0.010660
correlation,baseline,0.010688
correlation,noarr,0.010656
correlation,baseline,0.010715
correlation,noarr,0.010672
correlation,baseline,0.011165
correlation,noarr,0.010650
correlation,baseline,0.010719
correlation,noarr,0.010652
correlation,baseline,0.010697
symm,noarr,0.012258
symm,baseline,0.007674
symm,noarr,0.012272
symm,baseline,0.007694
symm,noarr,0.012236
symm,baseline,0.007689
symm,noarr,0.012255
symm,baseline,0.007673
symm,noarr,0.012303
symm,baseline,0.007639
symm,noarr,0.012854
symm,baseline,0.007643
symm,noarr,0.012278
symm,baseline,0.007698
symm,noarr,0.012191
symm,baseline,0.007658
symm,noarr,0.012262
symm,baseline,0.007819
symm,noarr,0.012175
symm,baseline,0.007689
fdtd-2d,noarr,0.005023
fdtd-2d,baseline,0.004788
fdtd-2d,noarr,0.005031
fdtd-2d,baseline,0.004794
fdtd-2d,noarr,0.005021
fdtd-2d,baseline,0.004794
fdtd-2d,noarr,0.005027
fdtd-2d,baseline,0.004838
fdtd-2d,noarr,0.005023
fdtd-2d,baseline,0.004793
fdtd-2d,noarr,0.005026
fdtd-2d,baseline,0.004812
fdtd-2d,noarr,0.005020
fdtd-2d,baseline,0.004793
fdtd-2d,noarr,0.005025
fdtd-2d,baseline,0.004822
fdtd-2d,noarr,0.005050
fdtd-2d,baseline,0.005247
fdtd-2d,noarr,0.005028
fdtd-2d,baseline,0.004799
syrk,noarr,0.002305
syrk,baseline,0.002239
syrk,noarr,0.002295
syrk,baseline,0.002224
syrk,noarr,0.002289
syrk,baseline,0.002232
syrk,noarr,0.002299
syrk,baseline,0.002225
syrk,noarr,0.002298
syrk,baseline,0.002239
syrk,noarr,0.002293
syrk,baseline,0.002221
syrk,noarr,0.002294
syrk,baseline,0.002228
syrk,noarr,0.002292
syrk,baseline,0.002222
syrk,noarr,0.002299
syrk,baseline,0.002225
syrk,noarr,0.002301
syrk,baseline,0.002232
gemver,noarr,0.000498
gemver,baseline,0.000503
gemver,noarr,0.000492
gemver,baseline,0.000505
gemver,noarr,0.000493
gemver,baseline,0.000498
gemver,noarr,0.000507
gemver,baseline,0.000498
gemver,noarr,0.000499
gemver,baseline,0.000501
gemver,noarr,0.000492
gemver,baseline,0.000504
gemver,noarr,0.000492
gemver,baseline,0.000498
gemver,noarr,0.000499
gemver,baseline,0.000496
gemver,noarr,0.000498
gemver,baseline,0.000503
gemver,noarr,0.000493
gemver,baseline,0.000506
jacobi-1d,noarr,0.000067
jacobi-1d,baseline,0.000066
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000065
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000074
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000066
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000065
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000066
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000065
jacobi-1d,noarr,0.000058
jacobi-1d,baseline,0.000065
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000066
jacobi-1d,noarr,0.000059
jacobi-1d,baseline,0.000063
trisolv,noarr,0.000107
trisolv,baseline,0.000111
trisolv,noarr,0.000108
trisolv,baseline,0.000111
trisolv,noarr,0.000108
trisolv,baseline,0.000111
trisolv,noarr,0.000108
trisolv,baseline,0.000120
trisolv,noarr,0.000108
trisolv,baseline,0.000111
trisolv,noarr,0.000107
trisolv,baseline,0.000110
trisolv,noarr,0.000108
trisolv,baseline,0.000111
trisolv,noarr,0.000107
trisolv,baseline,0.000111
trisolv,noarr,0.000108
trisolv,baseline,0.000110
trisolv,noarr,0.000108
trisolv,baseline,0.000111
syr2k,noarr,0.005822
syr2k,baseline,0.005694
syr2k,noarr,0.005775
syr2k,baseline,0.005682
syr2k,noarr,0.005780
syr2k,baseline,0.005711
syr2k,noarr,0.005772
syr2k,baseline,0.005737
syr2k,noarr,0.005717
syr2k,baseline,0.005763
syr2k,noarr,0.005790
syr2k,baseline,0.005765
syr2k,noarr,0.005764
syr2k,baseline,0.005706
syr2k,noarr,0.005784
syr2k,baseline,0.005766
syr2k,noarr,0.005722
syr2k,baseline,0.005683
syr2k,noarr,0.005827
syr2k,baseline,0.005765
doitgen,noarr,0.009430
doitgen,baseline,0.007587
doitgen,noarr,0.009407
doitgen,baseline,0.007428
doitgen,noarr,0.009405
doitgen,baseline,0.007424
doitgen,noarr,0.009405
doitgen,baseline,0.007575
doitgen,noarr,0.009399
doitgen,baseline,0.007423
doitgen,noarr,0.009401
doitgen,baseline,0.007576
doitgen,noarr,0.009405
doitgen,baseline,0.007432
doitgen,noarr,0.009413
doitgen,baseline,0.007588
doitgen,noarr,0.009410
doitgen,baseline,0.007434
doitgen,noarr,0.009404
doitgen,baseline,0.007576
